compound,negative,neutral,positive
0.784,0.147,0.596,0.257
0.0,0.0,1.0,0.0
0.8519,0.111,0.652,0.237
0.3182,0.0,0.465,0.535
0.3089,0.0,0.799,0.201
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.5753,0.04,0.849,0.111
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.9437,0.33,0.563,0.107
0.0,0.0,1.0,0.0
0.8402,0.0,0.667,0.333
0.4957,0.081,0.771,0.148
0.0717,0.09,0.811,0.099
-0.5859,0.194,0.733,0.073
0.4404,0.0,0.707,0.293
0.128,0.173,0.641,0.187
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.25,0.0,0.778,0.222
0.3595,0.0,0.815,0.185
0.7712,0.0,0.741,0.259
0.8713,0.0,0.697,0.303
-0.3818,0.464,0.536,0.0
0.7345,0.0,0.801,0.199
0.765,0.0,0.612,0.388
0.8906,0.0,0.63,0.37
0.1531,0.107,0.767,0.126
0.4692,0.078,0.722,0.2
0.3291,0.0,0.773,0.227
-0.0258,0.084,0.836,0.08
0.0,0.0,1.0,0.0
0.5574,0.14,0.633,0.227
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.5719,0.0,0.881,0.119
0.2263,0.0,0.905,0.095
-0.7876,0.262,0.666,0.072
0.1779,0.076,0.825,0.1
0.5859,0.053,0.733,0.213
0.5994,0.127,0.563,0.31
0.0,0.0,1.0,0.0
0.717,0.0,0.821,0.179
0.6124,0.0,0.583,0.417
0.8573,0.0,0.76,0.24
-0.5483,0.221,0.708,0.071
0.34,0.0,0.844,0.156
0.5267,0.082,0.696,0.222
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0772,0.139,0.743,0.118
0.2732,0.15,0.636,0.214
0.8807,0.0,0.521,0.479
0.5574,0.0,0.847,0.153
0.4404,0.0,0.756,0.244
0.0,0.0,1.0,0.0
0.8398,0.0,0.765,0.235
0.8074,0.0,0.774,0.226
0.7496,0.0,0.687,0.313
0.9044,0.039,0.583,0.378
-0.3612,0.077,0.923,0.0
0.8016,0.0,0.647,0.353
0.0,0.0,1.0,0.0
0.4404,0.0,0.775,0.225
0.5423,0.0,0.222,0.778
0.25,0.0,0.5,0.5
0.0,0.0,1.0,0.0
0.5859,0.0,0.808,0.192
0.0,0.0,1.0,0.0
-0.4019,0.133,0.798,0.068
-0.6597,0.468,0.532,0.0
0.3612,0.0,0.737,0.263
0.3089,0.0,0.899,0.101
0.7269,0.0,0.775,0.225
-0.8625,0.407,0.593,0.0
0.7149,0.076,0.715,0.209
0.0,0.0,1.0,0.0
0.4019,0.419,0.0,0.581
0.0,0.0,1.0,0.0
0.802,0.0,0.594,0.406
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.4767,0.0,0.563,0.437
0.3612,0.0,0.839,0.161
0.7717,0.0,0.621,0.379
0.3612,0.0,0.545,0.455
-0.25,0.097,0.833,0.069
0.0,0.0,1.0,0.0
0.4019,0.0,0.27,0.73
0.0,0.0,1.0,0.0
-0.34,0.286,0.714,0.0
0.7177,0.092,0.544,0.364
-0.2263,0.163,0.738,0.099
0.0,0.0,1.0,0.0
0.6908,0.0,0.794,0.206
0.5562,0.0,0.754,0.246
0.0,0.0,1.0,0.0
-0.4019,0.184,0.816,0.0
0.7269,0.0,0.596,0.404
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.4249,0.039,0.864,0.097
-0.2714,0.356,0.396,0.248
0.9231,0.044,0.655,0.301
-0.8199,0.348,0.652,0.0
0.6369,0.045,0.804,0.151
0.636,0.083,0.722,0.195
0.4019,0.0,0.838,0.162
0.2263,0.0,0.787,0.213
0.7955,0.057,0.702,0.241
0.4754,0.117,0.699,0.184
-0.6597,0.524,0.476,0.0
0.7351,0.107,0.485,0.408
0.1134,0.13,0.728,0.142
0.631,0.087,0.642,0.271
0.4767,0.0,0.807,0.193
-0.7906,0.242,0.758,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.8176,0.0,0.414,0.586
0.5994,0.0,0.55,0.45
0.7797,0.091,0.609,0.299
0.6908,0.067,0.793,0.14
0.25,0.094,0.75,0.156
0.0,0.0,1.0,0.0
0.6369,0.125,0.441,0.434
0.2263,0.0,0.921,0.079
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.25,0.5,0.143,0.357
0.0,0.0,1.0,0.0
0.4019,0.0,0.597,0.403
0.5848,0.149,0.455,0.396
0.5207,0.055,0.799,0.146
0.8205,0.06,0.626,0.314
0.9313,0.0,0.58,0.42
-0.6662,0.168,0.832,0.0
0.7469,0.0,0.654,0.346
0.4263,0.0,0.864,0.136
0.7717,0.066,0.722,0.212
0.6131,0.15,0.647,0.203
-0.34,0.157,0.727,0.116
0.3802,0.0,0.844,0.156
0.0351,0.158,0.632,0.209
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.939,0.031,0.663,0.307
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0258,0.041,0.915,0.044
-0.9136,0.312,0.688,0.0
0.4926,0.099,0.779,0.123
-0.25,0.25,0.571,0.179
0.3612,0.0,0.8,0.2
0.765,0.0,0.233,0.767
0.3818,0.131,0.657,0.212
0.0,0.0,1.0,0.0
0.6696,0.0,0.728,0.272
0.0,0.0,1.0,0.0
0.6597,0.0,0.847,0.153
0.0,0.0,1.0,0.0
0.6988,0.0,0.792,0.208
0.7506,0.0,0.519,0.481
0.5994,0.0,0.851,0.149
0.944,0.0,0.599,0.401
0.3252,0.0,0.563,0.437
0.775,0.0,0.831,0.169
0.7783,0.0,0.746,0.254
-0.6454,0.237,0.763,0.0
0.2023,0.109,0.743,0.149
-0.743,0.215,0.785,0.0
0.0,0.0,1.0,0.0
0.908,0.0,0.65,0.35
-0.4215,0.483,0.517,0.0
0.6486,0.0,0.629,0.371
0.6249,0.098,0.622,0.28
0.4404,0.0,0.707,0.293
-0.4404,0.135,0.865,0.0
0.7339,0.062,0.703,0.236
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.2617,0.091,0.865,0.044
0.2732,0.0,0.87,0.13
0.4488,0.042,0.81,0.148
0.34,0.0,0.902,0.098
-0.2484,0.076,0.874,0.049
0.8934,0.0,0.713,0.287
-0.3818,0.157,0.843,0.0
0.3804,0.097,0.709,0.194
0.9407,0.057,0.562,0.381
0.7284,0.0,0.638,0.362
0.608,0.0,0.862,0.138
0.5719,0.0,0.817,0.183
0.3956,0.094,0.761,0.145
0.4588,0.0,0.833,0.167
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.1511,0.0,0.715,0.285
-0.3612,0.216,0.667,0.118
0.0,0.0,1.0,0.0
0.8542,0.0,0.762,0.238
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.9001,0.0,0.542,0.458
0.0,0.0,1.0,0.0
0.6808,0.096,0.565,0.339
0.0,0.0,1.0,0.0
-0.4912,0.285,0.715,0.0
0.802,0.0,0.783,0.217
0.4003,0.0,0.788,0.212
-0.4389,0.243,0.757,0.0
-0.5829,0.296,0.704,0.0
-0.4559,0.119,0.834,0.047
0.0,0.0,1.0,0.0
0.5859,0.0,0.73,0.27
0.3384,0.123,0.653,0.224
0.0,0.0,1.0,0.0
-0.4912,0.443,0.557,0.0
0.0,0.0,1.0,0.0
-0.0516,0.126,0.73,0.144
0.8436,0.0,0.789,0.211
0.7506,0.0,0.67,0.33
0.8252,0.0,0.6,0.4
0.4588,0.103,0.701,0.196
0.4019,0.0,0.828,0.172
-0.4019,0.278,0.722,0.0
-0.3818,0.271,0.729,0.0
-0.4215,0.203,0.797,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.5994,0.0,0.505,0.495
-0.2144,0.053,0.947,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.1531,0.286,0.714,0.0
0.0,0.0,1.0,0.0
0.3804,0.0,0.755,0.245
0.0,0.0,1.0,0.0
0.3818,0.0,0.843,0.157
0.743,0.0,0.578,0.422
0.0,0.0,1.0,0.0
0.5859,0.0,0.648,0.352
0.5994,0.0,0.83,0.17
0.1431,0.035,0.917,0.049
0.4926,0.0,0.61,0.39
0.9164,0.0,0.742,0.258
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.4767,0.277,0.554,0.17
0.6597,0.0,0.759,0.241
0.7184,0.0,0.8,0.2
-0.1901,0.059,0.941,0.0
0.6705,0.0,0.784,0.216
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.0276,0.127,0.751,0.122
0.7538,0.0,0.518,0.482
0.8176,0.0,0.759,0.241
0.0,0.0,1.0,0.0
0.34,0.0,0.789,0.211
0.7639,0.0,0.808,0.192
0.0,0.0,1.0,0.0
0.5994,0.0,0.86,0.14
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.4588,0.17,0.755,0.075
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.34,0.107,0.663,0.23
0.5994,0.056,0.803,0.141
0.9971,0.0,0.058,0.942
-0.3182,0.15,0.85,0.0
0.0,0.0,1.0,0.0
0.524,0.128,0.663,0.208
0.0,0.0,1.0,0.0
0.5859,0.0,0.817,0.183
0.4019,0.054,0.814,0.131
0.6705,0.0,0.841,0.159
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.8494,0.0,0.732,0.268
0.0,0.0,1.0,0.0
0.8442,0.0,0.789,0.211
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.833,0.042,0.663,0.294
-0.2732,0.208,0.792,0.0
-0.3818,0.565,0.435,0.0
0.6476,0.0,0.854,0.146
0.0,0.0,1.0,0.0
0.1779,0.121,0.729,0.15
0.0,0.0,1.0,0.0
0.6124,0.121,0.536,0.344
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.6569,0.0,0.653,0.347
0.1759,0.296,0.348,0.356
0.0,0.0,1.0,0.0
0.34,0.0,0.928,0.072
0.5255,0.0,0.371,0.629
-0.34,0.545,0.455,0.0
0.1295,0.172,0.648,0.18
0.6486,0.0,0.862,0.138
-0.2148,0.073,0.875,0.053
0.4215,0.103,0.714,0.183
0.4434,0.153,0.638,0.209
-0.1395,0.171,0.634,0.196
0.5423,0.1,0.639,0.26
0.0,0.0,1.0,0.0
-0.2263,0.123,0.793,0.084
0.6467,0.0,0.766,0.234
-0.6369,0.198,0.802,0.0
0.6808,0.067,0.722,0.211
-0.296,0.155,0.845,0.0
-0.5093,0.215,0.785,0.0
0.5661,0.104,0.636,0.26
0.0772,0.133,0.728,0.139
-0.3818,0.088,0.912,0.0
0.4404,0.0,0.818,0.182
0.8865,0.033,0.721,0.246
0.0,0.0,1.0,0.0
0.0516,0.189,0.608,0.203
0.3536,0.129,0.704,0.167
0.7609,0.0,0.771,0.229
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.34,0.0,0.915,0.085
0.0,0.0,1.0,0.0
0.7003,0.0,0.799,0.201
0.6884,0.0,0.658,0.342
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.7579,0.0,0.694,0.306
0.7096,0.0,0.604,0.396
0.0,0.0,1.0,0.0
-0.7845,0.189,0.811,0.0
0.5719,0.0,0.761,0.239
-0.4215,0.324,0.511,0.165
0.0,0.0,1.0,0.0
-0.3182,0.057,0.943,0.0
-0.1531,0.138,0.748,0.114
0.7568,0.0,0.552,0.448
0.7876,0.0,0.652,0.348
0.1531,0.0,0.882,0.118
0.7845,0.1,0.547,0.354
0.8074,0.0,0.712,0.288
0.8402,0.0,0.722,0.278
0.2263,0.0,0.863,0.137
0.0,0.0,1.0,0.0
-0.3818,0.271,0.729,0.0
0.1027,0.189,0.606,0.205
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.2382,0.0,0.891,0.109
0.7096,0.0,0.576,0.424
0.6124,0.0,0.667,0.333
0.0,0.0,1.0,0.0
-0.3182,0.142,0.785,0.073
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.8236,0.0,0.611,0.389
-0.34,0.194,0.806,0.0
0.0,0.0,1.0,0.0
0.4019,0.0,0.769,0.231
0.5106,0.0,0.476,0.524
0.4404,0.0,0.58,0.42
0.3182,0.0,0.303,0.697
0.865,0.0,0.695,0.305
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.5267,0.0,0.726,0.274
0.0,0.0,1.0,0.0
-0.6229,0.194,0.806,0.0
0.2249,0.059,0.835,0.106
0.5859,0.0,0.833,0.167
0.0,0.0,1.0,0.0
0.8356,0.0,0.835,0.165
0.0,0.0,1.0,0.0
0.8481,0.102,0.618,0.28
0.6597,0.134,0.536,0.33
0.34,0.0,0.769,0.231
0.4926,0.0,0.866,0.134
0.0,0.0,1.0,0.0
0.2942,0.0,0.732,0.268
0.4019,0.0,0.69,0.31
0.34,0.0,0.556,0.444
0.3956,0.137,0.686,0.177
0.5859,0.0,0.759,0.241
0.9427,0.0,0.66,0.34
-0.327,0.209,0.627,0.165
0.0,0.0,1.0,0.0
0.5267,0.0,0.864,0.136
0.4927,0.0,0.705,0.295
-0.2481,0.119,0.799,0.082
0.0,0.0,1.0,0.0
0.636,0.0,0.782,0.218
0.0,0.0,1.0,0.0
0.5859,0.0,0.743,0.257
0.836,0.0,0.683,0.317
-0.6988,0.151,0.849,0.0
0.0,0.0,1.0,0.0
0.5719,0.0,0.575,0.425
0.4278,0.0,0.898,0.102
0.0,0.0,1.0,0.0
-0.6369,0.271,0.729,0.0
0.7597,0.0,0.776,0.224
0.5994,0.139,0.599,0.262
0.0,0.0,1.0,0.0
0.3382,0.124,0.688,0.188
0.0,0.0,1.0,0.0
0.7845,0.0,0.503,0.497
0.0,0.0,1.0,0.0
-0.2732,0.13,0.87,0.0
0.0,0.0,1.0,0.0
-0.4678,0.187,0.713,0.101
0.0,0.0,1.0,0.0
-0.25,0.161,0.695,0.144
0.0,0.0,1.0,0.0
0.5859,0.0,0.743,0.257
-0.0258,0.064,0.936,0.0
0.34,0.0,0.676,0.324
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.5719,0.107,0.893,0.0
0.0,0.0,1.0,0.0
0.8465,0.0,0.758,0.242
0.4215,0.0,0.741,0.259
0.9118,0.0,0.788,0.212
0.6688,0.0,0.826,0.174
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.4927,0.0,0.868,0.132
0.0,0.0,1.0,0.0
0.7003,0.0,0.341,0.659
0.7998,0.0,0.754,0.246
0.0,0.0,1.0,0.0
-0.2023,0.132,0.769,0.098
0.0,0.0,1.0,0.0
-0.4588,0.111,0.889,0.0
-0.4912,0.242,0.758,0.0
0.4019,0.078,0.783,0.139
0.0,0.0,1.0,0.0
0.8068,0.0,0.764,0.236
0.694,0.0,0.694,0.306
0.5994,0.0,0.795,0.205
0.0772,0.0,0.843,0.157
0.3612,0.0,0.737,0.263
0.6369,0.0,0.781,0.219
-0.34,0.324,0.676,0.0
0.7018,0.0,0.733,0.267
0.0,0.0,1.0,0.0
0.4926,0.0,0.898,0.102
0.0,0.0,1.0,0.0
0.4389,0.0,0.905,0.095
0.5448,0.088,0.683,0.229
0.0,0.0,1.0,0.0
0.611,0.0,0.826,0.174
0.3089,0.0,0.914,0.086
0.7096,0.082,0.739,0.18
-0.3612,0.162,0.698,0.14
-0.457,0.142,0.858,0.0
-0.0572,0.08,0.92,0.0
0.8977,0.0,0.769,0.231
-0.296,0.121,0.879,0.0
0.7351,0.0,0.789,0.211
0.4404,0.0,0.58,0.42
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.6369,0.0,0.714,0.286
0.5244,0.0,0.855,0.145
0.7835,0.075,0.615,0.31
0.956,0.0,0.63,0.37
-0.4215,0.301,0.513,0.186
0.0,0.0,1.0,0.0
0.0,0.232,0.488,0.28
-0.2732,0.135,0.798,0.067
0.2263,0.0,0.725,0.275
-0.7346,0.167,0.833,0.0
0.024,0.078,0.822,0.1
0.5551,0.0,0.854,0.146
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.3818,0.417,0.357,0.226
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.296,0.216,0.784,0.0
0.5859,0.0,0.568,0.432
0.717,0.0,0.838,0.162
0.3612,0.0,0.737,0.263
0.0,0.0,1.0,0.0
0.743,0.0,0.822,0.178
0.8142,0.0,0.868,0.132
-0.4738,0.219,0.781,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.1073,0.163,0.7,0.137
0.0,0.0,1.0,0.0
-0.126,0.078,0.821,0.1
0.8405,0.037,0.74,0.222
0.6486,0.0,0.602,0.398
0.0,0.0,1.0,0.0
0.1531,0.367,0.167,0.467
0.6995,0.0,0.692,0.308
0.2924,0.174,0.668,0.158
-0.5994,0.45,0.55,0.0
0.0,0.0,1.0,0.0
0.6476,0.044,0.787,0.169
-0.5291,0.162,0.838,0.0
0.7184,0.0,0.758,0.242
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.7841,0.0,0.635,0.365
-0.7825,0.2,0.744,0.057
-0.4588,0.13,0.87,0.0
0.4588,0.0,0.857,0.143
0.4588,0.0,0.903,0.097
0.6652,0.0,0.867,0.133
0.2023,0.0,0.87,0.13
0.6239,0.0,0.631,0.369
0.2003,0.0,0.87,0.13
-0.3818,0.14,0.86,0.0
0.4215,0.0,0.763,0.237
0.4404,0.0,0.855,0.145
0.4781,0.087,0.656,0.257
0.8126,0.049,0.737,0.214
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.5141,0.176,0.544,0.281
0.4767,0.077,0.741,0.182
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.5267,0.079,0.719,0.201
0.5859,0.0,0.798,0.202
-0.2023,0.063,0.891,0.047
0.0,0.0,1.0,0.0
-0.3818,0.167,0.833,0.0
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
-0.7906,0.318,0.682,0.0
0.6124,0.0,0.643,0.357
0.4926,0.0,0.898,0.102
0.0772,0.0,0.86,0.14
0.1027,0.0,0.811,0.189
0.0,0.0,1.0,0.0
-0.4019,0.184,0.816,0.0
-0.8378,0.231,0.722,0.047
0.1426,0.071,0.835,0.094
0.516,0.0,0.851,0.149
0.2263,0.0,0.863,0.137
-0.802,0.706,0.294,0.0
-0.9136,0.237,0.763,0.0
0.6858,0.074,0.619,0.307
0.5859,0.0,0.345,0.655
0.0,0.0,1.0,0.0
0.1531,0.136,0.702,0.162
0.0,0.0,1.0,0.0
-0.6538,0.219,0.632,0.149
-0.3818,0.284,0.567,0.149
0.7269,0.0,0.747,0.253
0.0,0.0,1.0,0.0
0.7845,0.057,0.74,0.203
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.6239,0.0,0.746,0.254
0.0,0.0,1.0,0.0
0.4753,0.158,0.543,0.298
0.3182,0.126,0.662,0.212
-0.4767,0.079,0.921,0.0
0.4215,0.0,0.641,0.359
-0.8405,0.3,0.625,0.075
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.5423,0.0,0.868,0.132
0.34,0.0,0.745,0.255
-0.2732,0.149,0.851,0.0
0.765,0.0,0.798,0.202
-0.4939,0.231,0.769,0.0
0.0,0.0,1.0,0.0
-0.509,0.263,0.634,0.103
0.2732,0.0,0.0,1.0
0.5267,0.0,0.848,0.152
0.0,0.0,1.0,0.0
0.3612,0.0,0.706,0.294
0.5106,0.0,0.476,0.524
0.5848,0.0,0.915,0.085
0.6652,0.0,0.895,0.105
0.0,0.0,1.0,0.0
